Experiment_ID,Model,Model_Full_Name,Transfer_Learning_Mode,Initialization,Train_Dataset_A,Train_Dataset_B,Train_Combination,Test_Dataset_C,Train_A_Path,Train_B_Path,Test_C_Path,Train_Split,Validation_Split,Test_Split,Experiment_Description,Localization_F1,No_Damage_F1,Minor_Damage_F1,Major_Damage_F1,Destroyed_F1,Damage_Macro_F1,Overall_Score,Run_Status,Notes
HRTBDA_COMBO_0544,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,HURRICANE-DELTA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-DELTA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on HURRICANE-DELTA",,,,,,,,Not started,
HRTBDA_COMBO_0545,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0546,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0547,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0548,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0549,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0550,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0551,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on STVINCENT-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0552,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on STVINCENT-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0553,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on TEXAS-TORNADOES",,,,,,,,Not started,
HRTBDA_COMBO_0554,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on TEXAS-TORNADOES",,,,,,,,Not started,
HRTBDA_COMBO_0555,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on TONGA-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0556,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on TONGA-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0557,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,xBD,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/xBD,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on xBD",,,,,,,,Not started,
HRTBDA_COMBO_0558,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TEXAS-TORNADOES,STVINCENT-VOLCANO + TEXAS-TORNADOES,xBD,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/xBD,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TEXAS-TORNADOES, test on xBD",,,,,,,,Not started,
HRTBDA_COMBO_0559,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,EARTHQUAKE-TURKEY,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/EARTHQUAKE-TURKEY,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on EARTHQUAKE-TURKEY",,,,,,,,Not started,
HRTBDA_COMBO_0560,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,EARTHQUAKE-TURKEY,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/EARTHQUAKE-TURKEY,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on EARTHQUAKE-TURKEY",,,,,,,,Not started,
HRTBDA_COMBO_0561,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-DELTA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-DELTA,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-DELTA",,,,,,,,Not started,
HRTBDA_COMBO_0562,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-DELTA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-DELTA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-DELTA",,,,,,,,Not started,
HRTBDA_COMBO_0563,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0564,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0565,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0566,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0567,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0568,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0569,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on STVINCENT-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0570,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on STVINCENT-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0571,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on TEXAS-TORNADOES",,,,,,,,Not started,
HRTBDA_COMBO_0572,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,TEXAS-TORNADOES,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TEXAS-TORNADOES,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on TEXAS-TORNADOES",,,,,,,,Not started,
HRTBDA_COMBO_0573,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on TONGA-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0574,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on TONGA-VOLCANO",,,,,,,,Not started,
HRTBDA_COMBO_0575,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,xBD,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + TONGA-VOLCANO, test on xBD",,,,,,,,Not started,
HRTBDA_COMBO_0576,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,TONGA-VOLCANO,STVINCENT-VOLCANO + TONGA-VOLCANO,xBD,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/TONGA-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + TONGA-VOLCANO, test on xBD",,,,,,,,Not started,
HRTBDA_COMBO_0577,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,EARTHQUAKE-TURKEY,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/EARTHQUAKE-TURKEY,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on EARTHQUAKE-TURKEY",,,,,,,,Not started,
HRTBDA_COMBO_0578,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,EARTHQUAKE-TURKEY,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/EARTHQUAKE-TURKEY,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + xBD, test on EARTHQUAKE-TURKEY",,,,,,,,Not started,
HRTBDA_COMBO_0579,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-DELTA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-DELTA,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on HURRICANE-DELTA",,,,,,,,Not started,
HRTBDA_COMBO_0580,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-DELTA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-DELTA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + xBD, test on HURRICANE-DELTA",,,,,,,,Not started,
HRTBDA_COMBO_0581,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0582,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-IAN,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-IAN,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + xBD, test on HURRICANE-IAN",,,,,,,,Not started,
HRTBDA_COMBO_0583,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0584,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,HURRICANE-LAURA,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/HURRICANE-LAURA,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + xBD, test on HURRICANE-LAURA",,,,,,,,Not started,
HRTBDA_COMBO_0585,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0586,HRTBDA,High Resolution Transformer Building Damage Assessment,xBD Transfer Learning,xBD pretrained HRTBDA checkpoint,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,MOUNT-SEMERU-ERUPTION,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/MOUNT-SEMERU-ERUPTION,train,val,test,"Initialize HRTBDA with xBD pretrained weights, fine-tune on STVINCENT-VOLCANO + xBD, test on MOUNT-SEMERU-ERUPTION",,,,,,,,Not started,
HRTBDA_COMBO_0587,HRTBDA,High Resolution Transformer Building Damage Assessment,No Transfer Learning,Random initialization,STVINCENT-VOLCANO,xBD,STVINCENT-VOLCANO + xBD,STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,/homes/j244s673/documents/wsu/phd/dataset/xBD,/homes/j244s673/documents/wsu/phd/dataset/STVINCENT-VOLCANO,train,val,test,"Train HRTBDA from scratch on STVINCENT-VOLCANO + xBD, test on STVINCENT-VOLCANO",,,,,,,,Not started,
